stop_id,stop_code,stop_name,stop_lat,stop_lon,stop_url,location_type,parent_station
836331,10523,Borzęta Kościół,49.8646805,19.9847125,http://kolejemalopolskie.kiedyprzyjedzie.pl/10523,1,
889025,4435,Borzęta Kościół,49.864578,19.984428,http://kolejemalopolskie.kiedyprzyjedzie.pl/4435,0,836331
889026,4444,Borzęta Kościół,49.864783,19.984997,http://kolejemalopolskie.kiedyprzyjedzie.pl/4444,0,836331
836330,10522,Borzęta Strażnica,49.8669635,19.989432,http://kolejemalopolskie.kiedyprzyjedzie.pl/10522,1,
889023,4434,Borzęta Strażnica,49.866822,19.989065,http://kolejemalopolskie.kiedyprzyjedzie.pl/4434,0,836330
889024,4445,Borzęta Strażnica,49.867105,19.989799,http://kolejemalopolskie.kiedyprzyjedzie.pl/4445,0,836330
771610,10323,Braciejówka,50.3079045,19.661844,http://kolejemalopolskie.kiedyprzyjedzie.pl/10323,1,
824627,726,Braciejówka,50.307955,19.661843,http://kolejemalopolskie.kiedyprzyjedzie.pl/726,0,771610
824628,743,Braciejówka,50.307854,19.661845,http://kolejemalopolskie.kiedyprzyjedzie.pl/743,0,771610
1180828,11101,Braciejówka Cmentarz,50.307568,19.655616,http://kolejemalopolskie.kiedyprzyjedzie.pl/11101,1,
1235747,2766,Braciejówka Cmentarz,50.307546,19.655698,http://kolejemalopolskie.kiedyprzyjedzie.pl/2766,0,1180828
1235748,2767,Braciejówka Cmentarz,50.30759,19.655534,http://kolejemalopolskie.kiedyprzyjedzie.pl/2767,0,1180828
771608,10325,Braciejówka I,50.305686,19.672945,http://kolejemalopolskie.kiedyprzyjedzie.pl/10325,1,
824623,724,Braciejówka I,50.305717,19.673035,http://kolejemalopolskie.kiedyprzyjedzie.pl/724,0,771608
824624,745,Braciejówka I,50.305655,19.672855,http://kolejemalopolskie.kiedyprzyjedzie.pl/745,0,771608
771609,10324,Braciejówka Szkoła,50.3067425,19.6682675,http://kolejemalopolskie.kiedyprzyjedzie.pl/10324,1,
824625,725,Braciejówka Szkoła,50.306991,19.667939,http://kolejemalopolskie.kiedyprzyjedzie.pl/725,0,771609
824626,744,Braciejówka Szkoła,50.306494,19.668596,http://kolejemalopolskie.kiedyprzyjedzie.pl/744,0,771609
1389702,11672,Breń MPK,50.106351,21.012477,http://kolejemalopolskie.kiedyprzyjedzie.pl/11672,1,
1450371,2929,Breń MPK,50.106351,21.012477,http://kolejemalopolskie.kiedyprzyjedzie.pl/2929,0,1389702
1497429,11576,Brody Skrzyżowanie,49.8661045,19.693529,http://kolejemalopolskie.kiedyprzyjedzie.pl/11576,1,
1559116,3385,Brody Skrzyżowanie,49.866075,19.693105,http://kolejemalopolskie.kiedyprzyjedzie.pl/3385,0,1497429
1559115,3386,Brody Skrzyżowanie,49.866134,19.693953,http://kolejemalopolskie.kiedyprzyjedzie.pl/3386,0,1497429
654045,10165,Brzesko Dworzec Autobusowy,49.9716,20.616414,http://kolejemalopolskie.kiedyprzyjedzie.pl/10165,1,
703726,389,Brzesko Dworzec Autobusowy,49.9716,20.616414,http://kolejemalopolskie.kiedyprzyjedzie.pl/389,0,654045
654062,10170,Brzesko Kopernika Bagienna,49.992718,20.6167515,http://kolejemalopolskie.kiedyprzyjedzie.pl/10170,1,
703751,414,Brzesko Kopernika Bagienna,49.992615,20.616774,http://kolejemalopolskie.kiedyprzyjedzie.pl/414,0,654062
703752,415,Brzesko Kopernika Bagienna,49.992821,20.616729,http://kolejemalopolskie.kiedyprzyjedzie.pl/415,0,654062
654057,10169,Brzesko Kopernika Grecja,49.9890175,20.6116045,http://kolejemalopolskie.kiedyprzyjedzie.pl/10169,1,
703744,407,Brzesko Kopernika Grecja,49.988879,20.611683,http://kolejemalopolskie.kiedyprzyjedzie.pl/407,0,654057
703745,408,Brzesko Kopernika Grecja,49.989156,20.611526,http://kolejemalopolskie.kiedyprzyjedzie.pl/408,0,654057
654056,10168,Brzesko PKP,49.986294,20.610362,http://kolejemalopolskie.kiedyprzyjedzie.pl/10168,1,
703743,406,Brzesko PKP,49.986294,20.610362,http://kolejemalopolskie.kiedyprzyjedzie.pl/406,0,654056
654048,10166,Brzesko Solskiego Jawor,49.9756045,20.6156205,http://kolejemalopolskie.kiedyprzyjedzie.pl/10166,1,
703729,392,Brzesko Solskiego Jawor,49.975532,20.615716,http://kolejemalopolskie.kiedyprzyjedzie.pl/392,0,654048
703730,393,Brzesko Solskiego Jawor,49.975677,20.615525,http://kolejemalopolskie.kiedyprzyjedzie.pl/393,0,654048
654053,10167,Brzesko Solskiego Rondo,49.9797685,20.6135905,http://kolejemalopolskie.kiedyprzyjedzie.pl/10167,1,
703737,400,Brzesko Solskiego Rondo,49.978827,20.613971,http://kolejemalopolskie.kiedyprzyjedzie.pl/400,0,654053
703740,403,Brzesko Solskiego Rondo,49.98071,20.61321,http://kolejemalopolskie.kiedyprzyjedzie.pl/403,0,654053
1389896,11372,Brzesko Uczestników Ruchu Oporu,49.969496,20.6096495,http://kolejemalopolskie.kiedyprzyjedzie.pl/11372,1,
1450717,3293,Brzesko Uczestników Ruchu Oporu,49.969406,20.60945,http://kolejemalopolskie.kiedyprzyjedzie.pl/3293,0,1389896
1450718,3294,Brzesko Uczestników Ruchu Oporu,49.969586,20.609849,http://kolejemalopolskie.kiedyprzyjedzie.pl/3294,0,1389896
1389650,11364,Brzozówka,50.0570735,21.0226565,http://kolejemalopolskie.kiedyprzyjedzie.pl/11364,1,
1450277,2996,Brzozówka,50.057168,21.022571,http://kolejemalopolskie.kiedyprzyjedzie.pl/2996,0,1389650
1450278,2997,Brzozówka,50.056979,21.022742,http://kolejemalopolskie.kiedyprzyjedzie.pl/2997,0,1389650
1389722,11343,Brzozówka Koło Kapliczki,50.060295,21.012705,http://kolejemalopolskie.kiedyprzyjedzie.pl/11343,1,
1450398,2957,Brzozówka Koło Kapliczki,50.060295,21.012705,http://kolejemalopolskie.kiedyprzyjedzie.pl/2957,0,1389722
1389724,11344,Brzozówka org,50.0658805,21.015729,http://kolejemalopolskie.kiedyprzyjedzie.pl/11344,1,
1450400,2959,Brzozówka org,50.066335,21.016076,http://kolejemalopolskie.kiedyprzyjedzie.pl/2959,0,1389724
1450401,2960,Brzozówka org,50.065426,21.015382,http://kolejemalopolskie.kiedyprzyjedzie.pl/2960,0,1389724
771566,10369,Brzozówka Oskarówka,50.1757345,19.8956505,http://kolejemalopolskie.kiedyprzyjedzie.pl/10369,1,
824536,679,Brzozówka Oskarówka,50.175887,19.895436,http://kolejemalopolskie.kiedyprzyjedzie.pl/679,0,771566
824537,790,Brzozówka Oskarówka,50.175582,19.895865,http://kolejemalopolskie.kiedyprzyjedzie.pl/790,0,771566
771565,10370,Brzozówka Ośrodek,50.172214,19.898261,http://kolejemalopolskie.kiedyprzyjedzie.pl/10370,1,
824534,678,Brzozówka Ośrodek,50.172371,19.898293,http://kolejemalopolskie.kiedyprzyjedzie.pl/678,0,771565
824535,791,Brzozówka Ośrodek,50.172057,19.898229,http://kolejemalopolskie.kiedyprzyjedzie.pl/791,0,771565
1389742,11363,Brzozówka - Szkoła,50.0591395,21.0150065,http://kolejemalopolskie.kiedyprzyjedzie.pl/11363,1,
1450434,2994,Brzozówka - Szkoła,50.059177,21.014853,http://kolejemalopolskie.kiedyprzyjedzie.pl/2994,0,1389742
1450435,2995,Brzozówka - Szkoła,50.059102,21.01516,http://kolejemalopolskie.kiedyprzyjedzie.pl/2995,0,1389742
959955,10875,Bujne,49.777777,20.7770265,http://kolejemalopolskie.kiedyprzyjedzie.pl/10875,1,
1015167,2431,Bujne,49.777724,20.776571,http://kolejemalopolskie.kiedyprzyjedzie.pl/2431,0,959955
1015168,2432,Bujne,49.77783,20.777482,http://kolejemalopolskie.kiedyprzyjedzie.pl/2432,0,959955
1428597,11538,Bukowina Tatrzańska Dolna,49.357971,20.1237265,http://kolejemalopolskie.kiedyprzyjedzie.pl/11538,1,
1491096,3314,Bukowina Tatrzańska Dolna,49.357873,20.123759,http://kolejemalopolskie.kiedyprzyjedzie.pl/3314,0,1428597
1491097,3315,Bukowina Tatrzańska Dolna,49.358069,20.123694,http://kolejemalopolskie.kiedyprzyjedzie.pl/3315,0,1428597
1428598,11539,Bukowina Tatrzańska Dolna I,49.357698,20.125463,http://kolejemalopolskie.kiedyprzyjedzie.pl/11539,1,
1491098,3316,Bukowina Tatrzańska Dolna I,49.357698,20.125463,http://kolejemalopolskie.kiedyprzyjedzie.pl/3316,0,1428598
771686,10457,Bukowina Tatrzańska Klin,49.329898,20.0965205,http://kolejemalopolskie.kiedyprzyjedzie.pl/10457,1,
824766,933,Bukowina Tatrzańska Klin,49.329553,20.095924,http://kolejemalopolskie.kiedyprzyjedzie.pl/933,0,771686
824767,1010,Bukowina Tatrzańska Klin,49.330243,20.097117,http://kolejemalopolskie.kiedyprzyjedzie.pl/1010,0,771686
771684,10455,Bukowina Tatrzańska Kościół,49.342424,20.108107,http://kolejemalopolskie.kiedyprzyjedzie.pl/10455,1,
824762,931,Bukowina Tatrzańska Kościół,49.342365,20.107838,http://kolejemalopolskie.kiedyprzyjedzie.pl/931,0,771684
824763,1012,Bukowina Tatrzańska Kościół,49.342483,20.108376,http://kolejemalopolskie.kiedyprzyjedzie.pl/1012,0,771684
771685,10456,Bukowina Tatrzańska Poczta,49.335413,20.0986755,http://kolejemalopolskie.kiedyprzyjedzie.pl/10456,1,
824764,932,Bukowina Tatrzańska Poczta,49.336653,20.099269,http://kolejemalopolskie.kiedyprzyjedzie.pl/932,0,771685
824765,1011,Bukowina Tatrzańska Poczta,49.334173,20.098082,http://kolejemalopolskie.kiedyprzyjedzie.pl/1011,0,771685
1535416,11712,Bulowice Kościół,49.877016,19.281463,http://kolejemalopolskie.kiedyprzyjedzie.pl/11712,1,
1606207,5216,Bulowice Kościół,49.877278,19.280465,http://kolejemalopolskie.kiedyprzyjedzie.pl/5216,0,1535416
1606206,5217,Bulowice Kościół,49.877019,19.281458,http://kolejemalopolskie.kiedyprzyjedzie.pl/5217,0,1535416
1535415,11715,Bulowice Zamek,49.879551,19.261803,http://kolejemalopolskie.kiedyprzyjedzie.pl/11715,1,
1606205,5222,Bulowice Zamek,49.879726,19.261103,http://kolejemalopolskie.kiedyprzyjedzie.pl/5222,0,1535415
1606204,5223,Bulowice Zamek,49.879377,19.262502,http://kolejemalopolskie.kiedyprzyjedzie.pl/5223,0,1535415
621224,10022,Byszyce II,49.9296295,20.00405,http://kolejemalopolskie.kiedyprzyjedzie.pl/10022,1,
669605,83,Byszyce II,49.929885,20.003697,http://kolejemalopolskie.kiedyprzyjedzie.pl/83,0,621224
1683881,1167,Byszyce II,49.929374,20.004403,http://kolejemalopolskie.kiedyprzyjedzie.pl/1167,0,621224
621222,11268,Byszyce III,49.9269765,20.013875,http://kolejemalopolskie.kiedyprzyjedzie.pl/11268,1,
1355059,2825,Byszyce III,49.927061,20.013338,http://kolejemalopolskie.kiedyprzyjedzie.pl/2825,0,621222
1355058,2826,Byszyce III,49.926892,20.014412,http://kolejemalopolskie.kiedyprzyjedzie.pl/2826,0,621222
1295833,10021,Byszyce III Kościół,49.9256975,20.014012,http://kolejemalopolskie.kiedyprzyjedzie.pl/10021,1,
669601,79,Byszyce III Kościół,49.925616,20.013907,http://kolejemalopolskie.kiedyprzyjedzie.pl/79,0,1295833
669602,80,Byszyce III Kościół,49.925779,20.014117,http://kolejemalopolskie.kiedyprzyjedzie.pl/80,0,1295833
621215,10020,Byszyce IV,49.92182,20.0135515,http://kolejemalopolskie.kiedyprzyjedzie.pl/10020,1,
669587,65,Byszyce IV,49.921797,20.013499,http://kolejemalopolskie.kiedyprzyjedzie.pl/65,0,621215
669588,66,Byszyce IV,49.921843,20.013604,http://kolejemalopolskie.kiedyprzyjedzie.pl/66,0,621215
621209,10018,Byszyce Pętla,49.910731,20.018518,http://kolejemalopolskie.kiedyprzyjedzie.pl/10018,1,
669575,53,Byszyce Pętla,49.910731,20.018518,http://kolejemalopolskie.kiedyprzyjedzie.pl/53,0,621209
621211,10019,Byszyce V,49.9144315,20.0171955,http://kolejemalopolskie.kiedyprzyjedzie.pl/10019,1,
669579,57,Byszyce V,49.913786,20.018164,http://kolejemalopolskie.kiedyprzyjedzie.pl/57,0,621211
669580,58,Byszyce V,49.915077,20.016227,http://kolejemalopolskie.kiedyprzyjedzie.pl/58,0,621211
1295832,11269,Byszyce VII,49.9278245,20.0239385,http://kolejemalopolskie.kiedyprzyjedzie.pl/11269,1,
1355060,2827,Byszyce VII,49.927798,20.024279,http://kolejemalopolskie.kiedyprzyjedzie.pl/2827,0,1295832
1355061,2828,Byszyce VII,49.927851,20.023598,http://kolejemalopolskie.kiedyprzyjedzie.pl/2828,0,1295832
690368,10220,Chobot Kapliczka,50.073672,20.3468325,http://kolejemalopolskie.kiedyprzyjedzie.pl/10220,1,
741862,4353,Chobot Kapliczka,50.073611,20.346585,http://kolejemalopolskie.kiedyprzyjedzie.pl/4353,0,690368
741863,4354,Chobot Kapliczka,50.073733,20.34708,http://kolejemalopolskie.kiedyprzyjedzie.pl/4354,0,690368
690370,10219,Chobot Leśniczówka,50.080961,20.3535605,http://kolejemalopolskie.kiedyprzyjedzie.pl/10219,1,
741866,4357,Chobot Leśniczówka,50.080771,20.353342,http://kolejemalopolskie.kiedyprzyjedzie.pl/4357,0,690370
741867,4358,Chobot Leśniczówka,50.081151,20.353779,http://kolejemalopolskie.kiedyprzyjedzie.pl/4358,0,690370
1389777,11654,Chobot Leśniczówka (pętla),50.080215,20.352602,http://kolejemalopolskie.kiedyprzyjedzie.pl/11654,1,
1450500,3064,Chobot Leśniczówka (pętla),50.080215,20.352602,http://kolejemalopolskie.kiedyprzyjedzie.pl/3064,0,1389777
771722,10493,Chochołów Górny,49.3565105,19.819087,http://kolejemalopolskie.kiedyprzyjedzie.pl/10493,1,
824836,969,Chochołów Górny,49.356849,19.819068,http://kolejemalopolskie.kiedyprzyjedzie.pl/969,0,771722
824837,974,Chochołów Górny,49.356172,19.819106,http://kolejemalopolskie.kiedyprzyjedzie.pl/974,0,771722
771724,10496,Chochołów Granica,49.36493,19.8044725,http://kolejemalopolskie.kiedyprzyjedzie.pl/10496,1,
824840,971,Chochołów Granica,49.364965,19.804474,http://kolejemalopolskie.kiedyprzyjedzie.pl/971,0,771724
824841,972,Chochołów Granica,49.364895,19.804471,http://kolejemalopolskie.kiedyprzyjedzie.pl/972,0,771724
771723,10494,Chochołów I,49.3665735,19.817753,http://kolejemalopolskie.kiedyprzyjedzie.pl/10494,1,
824838,970,Chochołów I,49.366222,19.817888,http://kolejemalopolskie.kiedyprzyjedzie.pl/970,0,771723
824839,973,Chochołów I,49.366925,19.817618,http://kolejemalopolskie.kiedyprzyjedzie.pl/973,0,771723
1497422,11569,Chocznia PKP,49.8744435,19.453544,http://kolejemalopolskie.kiedyprzyjedzie.pl/11569,1,
1559103,3372,Chocznia PKP,49.874755,19.454418,http://kolejemalopolskie.kiedyprzyjedzie.pl/3372,0,1497422
1559102,3373,Chocznia PKP,49.874132,19.45267,http://kolejemalopolskie.kiedyprzyjedzie.pl/3373,0,1497422
960009,10706,Chojnik Granica,49.842377,20.976817,http://kolejemalopolskie.kiedyprzyjedzie.pl/10706,1,
1015248,2512,Chojnik Granica,49.842377,20.976817,http://kolejemalopolskie.kiedyprzyjedzie.pl/2512,0,960009
960030,10704,Chojnik I,49.852001,20.998422,http://kolejemalopolskie.kiedyprzyjedzie.pl/10704,1,
1015278,2542,Chojnik I,49.852107,20.998277,http://kolejemalopolskie.kiedyprzyjedzie.pl/2542,0,960030
1015279,2544,Chojnik I,49.851895,20.998567,http://kolejemalopolskie.kiedyprzyjedzie.pl/2544,0,960030
960012,10705,Chojnik II,49.852146,20.9856175,http://kolejemalopolskie.kiedyprzyjedzie.pl/10705,1,
1015251,2515,Chojnik II,49.851612,20.983951,http://kolejemalopolskie.kiedyprzyjedzie.pl/2515,0,960012
1015252,2527,Chojnik II,49.85268,20.987284,http://kolejemalopolskie.kiedyprzyjedzie.pl/2527,0,960012
1389657,11287,Cholerzyn Granica,50.059817,19.742394,http://kolejemalopolskie.kiedyprzyjedzie.pl/11287,1,
1450291,2845,Cholerzyn Granica,50.059825,19.742615,http://kolejemalopolskie.kiedyprzyjedzie.pl/2845,0,1389657
1450292,2869,Cholerzyn Granica,50.059809,19.742173,http://kolejemalopolskie.kiedyprzyjedzie.pl/2869,0,1389657
1389655,11285,Cholerzyn Skrzyżowanie,50.057929,19.7619985,http://kolejemalopolskie.kiedyprzyjedzie.pl/11285,1,
1450287,2843,Cholerzyn Skrzyżowanie,50.057955,19.762113,http://kolejemalopolskie.kiedyprzyjedzie.pl/2843,0,1389655
1450288,2871,Cholerzyn Skrzyżowanie,50.057903,19.761884,http://kolejemalopolskie.kiedyprzyjedzie.pl/2871,0,1389655
1389656,11286,Cholerzyn Zagórze,50.0583625,19.7542595,http://kolejemalopolskie.kiedyprzyjedzie.pl/11286,1,
1450289,2844,Cholerzyn Zagórze,50.058422,19.753898,http://kolejemalopolskie.kiedyprzyjedzie.pl/2844,0,1389656
1450290,2870,Cholerzyn Zagórze,50.058303,19.754621,http://kolejemalopolskie.kiedyprzyjedzie.pl/2870,0,1389656
621262,10047,Chorągwica Centrum,49.958473,20.087447,http://kolejemalopolskie.kiedyprzyjedzie.pl/10047,1,
669686,164,Chorągwica Centrum,49.958523,20.087498,http://kolejemalopolskie.kiedyprzyjedzie.pl/164,0,621262
669687,165,Chorągwica Centrum,49.958423,20.087396,http://kolejemalopolskie.kiedyprzyjedzie.pl/165,0,621262
621258,10049,Chorągwica Krzewiny,49.9531155,20.0888915,http://kolejemalopolskie.kiedyprzyjedzie.pl/10049,1,
669678,156,Chorągwica Krzewiny,49.953124,20.088787,http://kolejemalopolskie.kiedyprzyjedzie.pl/156,0,621258
669679,157,Chorągwica Krzewiny,49.953107,20.088996,http://kolejemalopolskie.kiedyprzyjedzie.pl/157,0,621258
621254,10051,Chorągwica Maki,49.9439905,20.0819145,http://kolejemalopolskie.kiedyprzyjedzie.pl/10051,1,
669670,148,Chorągwica Maki,49.943994,20.08181,http://kolejemalopolskie.kiedyprzyjedzie.pl/148,0,621254
669671,149,Chorągwica Maki,49.943987,20.082019,http://kolejemalopolskie.kiedyprzyjedzie.pl/149,0,621254
621261,10048,Chorągwica Pod Strażnicą,49.955956,20.0898665,http://kolejemalopolskie.kiedyprzyjedzie.pl/10048,1,
669684,162,Chorągwica Pod Strażnicą,49.955956,20.089971,http://kolejemalopolskie.kiedyprzyjedzie.pl/162,0,621261
669685,163,Chorągwica Pod Strażnicą,49.955956,20.089762,http://kolejemalopolskie.kiedyprzyjedzie.pl/163,0,621261
621257,10050,Chorągwica Za Górą,49.9490465,20.0858995,http://kolejemalopolskie.kiedyprzyjedzie.pl/10050,1,
669676,154,Chorągwica Za Górą,49.949043,20.085808,http://kolejemalopolskie.kiedyprzyjedzie.pl/154,0,621257
669677,155,Chorągwica Za Górą,49.94905,20.085991,http://kolejemalopolskie.kiedyprzyjedzie.pl/155,0,621257
1062284,10663,Chronów Dwór,49.8976975,20.537769,http://kolejemalopolskie.kiedyprzyjedzie.pl/10663,1,
1118812,4582,Chronów Dwór,49.897964,20.538121,http://kolejemalopolskie.kiedyprzyjedzie.pl/4582,0,1062284
1118813,4602,Chronów Dwór,49.897431,20.537417,http://kolejemalopolskie.kiedyprzyjedzie.pl/4602,0,1062284
1062283,11028,Chronów Skręć,49.8954255,20.52875,http://kolejemalopolskie.kiedyprzyjedzie.pl/11028,1,
1118810,4581,Chronów Skręć,49.895342,20.528658,http://kolejemalopolskie.kiedyprzyjedzie.pl/4581,0,1062283
1118811,4603,Chronów Skręć,49.895509,20.528842,http://kolejemalopolskie.kiedyprzyjedzie.pl/4603,0,1062283
1062285,10664,Chronów Skrzyżowanie,49.903,20.536892,http://kolejemalopolskie.kiedyprzyjedzie.pl/10664,1,
1118814,4583,Chronów Skrzyżowanie,49.903043,20.536961,http://kolejemalopolskie.kiedyprzyjedzie.pl/4583,0,1062285
1118815,4601,Chronów Skrzyżowanie,49.902957,20.536823,http://kolejemalopolskie.kiedyprzyjedzie.pl/4601,0,1062285
1586271,11763,Cianowice Do Cegielni,50.212975,19.866858,http://kolejemalopolskie.kiedyprzyjedzie.pl/11763,1,
824691,837,Cianowice Do Cegielni,50.212975,19.866858,http://kolejemalopolskie.kiedyprzyjedzie.pl/837,0,1586271
771568,10367,Cianowice Małe,50.1861725,19.885778,http://kolejemalopolskie.kiedyprzyjedzie.pl/10367,1,
824540,681,Cianowice Małe,50.186466,19.885654,http://kolejemalopolskie.kiedyprzyjedzie.pl/681,0,771568
824541,788,Cianowice Małe,50.185879,19.885902,http://kolejemalopolskie.kiedyprzyjedzie.pl/788,0,771568
771619,10365,Cianowice Marianów,50.20398466666666,19.880664,http://kolejemalopolskie.kiedyprzyjedzie.pl/10365,1,
824643,786,Cianowice Marianów,50.203555,19.880919,http://kolejemalopolskie.kiedyprzyjedzie.pl/786,0,771619
1399698,2835,Cianowice Marianów,50.20412,19.88075,http://kolejemalopolskie.kiedyprzyjedzie.pl/2835,0,771619
1015453,4521,Cianowice Marianów,50.204279,19.880323,http://kolejemalopolskie.kiedyprzyjedzie.pl/4521,0,771619
1180831,11105,Cianowice Marianów Mogiła,50.209007,19.891326,http://kolejemalopolskie.kiedyprzyjedzie.pl/11105,1,
1235754,2774,Cianowice Marianów Mogiła,50.209391,19.892034,http://kolejemalopolskie.kiedyprzyjedzie.pl/2774,0,1180831
1235755,2785,Cianowice Marianów Mogiła,50.208623,19.890618,http://kolejemalopolskie.kiedyprzyjedzie.pl/2785,0,1180831
771567,10368,Cianowice Niebyła - Świńczów,50.1824035,19.888017,http://kolejemalopolskie.kiedyprzyjedzie.pl/10368,1,
824538,680,Cianowice Niebyła - Świńczów,50.182903,19.887708,http://kolejemalopolskie.kiedyprzyjedzie.pl/680,0,771567
824539,789,Cianowice Niebyła - Świńczów,50.181904,19.888326,http://kolejemalopolskie.kiedyprzyjedzie.pl/789,0,771567
771646,10421,Cianowice Poręba,50.209979,19.872251,http://kolejemalopolskie.kiedyprzyjedzie.pl/10421,1,
824693,838,Cianowice Poręba,50.209677,19.872669,http://kolejemalopolskie.kiedyprzyjedzie.pl/838,0,771646
824694,840,Cianowice Poręba,50.210281,19.871833,http://kolejemalopolskie.kiedyprzyjedzie.pl/840,0,771646
771569,10366,Cianowice Szczodrkowicka,50.19683,19.8838205,http://kolejemalopolskie.kiedyprzyjedzie.pl/10366,1,
824542,682,Cianowice Szczodrkowicka,50.197365,19.883738,http://kolejemalopolskie.kiedyprzyjedzie.pl/682,0,771569
824543,787,Cianowice Szczodrkowicka,50.196295,19.883903,http://kolejemalopolskie.kiedyprzyjedzie.pl/787,0,771569
1062316,10984,Cichawa I,49.9506025,20.2537855,http://kolejemalopolskie.kiedyprzyjedzie.pl/10984,1,
1118871,6011,Cichawa I,49.95057,20.253774,http://kolejemalopolskie.kiedyprzyjedzie.pl/6011,0,1062316
1118870,6050,Cichawa I,49.950635,20.253797,http://kolejemalopolskie.kiedyprzyjedzie.pl/6050,0,1062316
1062318,11023,Cichawa III,49.950683,20.2733695,http://kolejemalopolskie.kiedyprzyjedzie.pl/11023,1,
1118875,6009,Cichawa III,49.95072,20.273064,http://kolejemalopolskie.kiedyprzyjedzie.pl/6009,0,1062318
1118874,6052,Cichawa III,49.950646,20.273675,http://kolejemalopolskie.kiedyprzyjedzie.pl/6052,0,1062318
1062317,10983,Cichawa II (OSP),49.951919,20.261469,http://kolejemalopolskie.kiedyprzyjedzie.pl/10983,1,
1118873,6010,Cichawa II (OSP),49.951911,20.261111,http://kolejemalopolskie.kiedyprzyjedzie.pl/6010,0,1062317
1118872,6051,Cichawa II (OSP),49.951927,20.261827,http://kolejemalopolskie.kiedyprzyjedzie.pl/6051,0,1062317
