service_id,date,exception_type
2023_2024_1513409,20240915,1
2023_2024_1513409,20240921,1
2023_2024_1513409,20240922,1
2023_2024_1513409,20240928,1
2023_2024_1513409,20240929,1
2023_2024_1513409,20241005,1
2023_2024_1513409,20241006,1
2023_2024_1513409,20241012,1
2023_2024_1513409,20241013,1
2023_2024_1513409,20241019,1
2023_2024_1513409,20241020,1
2023_2024_1513409,20241026,1
2023_2024_1513409,20241027,1
2023_2024_1513409,20241101,1
2023_2024_1513409,20241102,1
2023_2024_1513409,20241103,1
2023_2024_1513409,20241109,1
2023_2024_1522644,20241029,1
2023_2024_1522644,20241030,1
2023_2024_1522644,20241031,1
2023_2024_1529342,20241012,1
2023_2024_1529342,20241013,1
2023_2024_1529246,20240901,1
2023_2024_1529246,20240907,1
2023_2024_1529246,20240908,1
2023_2024_1153120,20240826,1
2023_2024_1153120,20240827,1
2023_2024_1153120,20240828,1
2023_2024_1153120,20240829,1
2023_2024_1153120,20240830,1
2023_2024_1521133,20241008,1
2023_2024_1521133,20241009,1
2023_2024_1529658,20241012,1
2023_2024_1529658,20241013,1
2023_2024_1522536,20240902,1
2023_2024_1522536,20240905,1
2023_2024_1522536,20240906,1
2023_2024_1522536,20240909,1
2023_2024_1522536,20240910,1
2023_2024_1522536,20240911,1
2023_2024_1522536,20240912,1
2023_2024_1522536,20240913,1
2023_2024_1522536,20240916,1
2023_2024_1522536,20240917,1
2023_2024_1522536,20240918,1
2023_2024_1522536,20240919,1
2023_2024_1522536,20240920,1
2023_2024_1522536,20240923,1
2023_2024_1522536,20240924,1
2023_2024_1522536,20240925,1
2023_2024_1522536,20240926,1
2023_2024_1522536,20240927,1
2023_2024_1522536,20240930,1
2023_2024_1522536,20241001,1
2023_2024_1522536,20241002,1
2023_2024_1522536,20241003,1
2023_2024_1530098,20241013,1
2023_2024_930691,20240826,1
2023_2024_930691,20240827,1
2023_2024_930691,20240828,1
2023_2024_930691,20240829,1
2023_2024_930691,20240830,1
2023_2024_1521108,20240902,1
2023_2024_1522744,20240902,1
2023_2024_1522744,20240905,1
2023_2024_1522744,20240906,1
2023_2024_1522744,20240909,1
2023_2024_1522744,20240910,1
2023_2024_1522744,20240911,1
2023_2024_1522744,20240912,1
2023_2024_1522744,20240913,1
2023_2024_1522744,20240916,1
2023_2024_1522744,20240917,1
2023_2024_1522744,20240918,1
2023_2024_1522744,20240919,1
2023_2024_1522744,20240920,1
2023_2024_1522744,20240923,1
2023_2024_1522744,20240924,1
2023_2024_1522744,20240925,1
2023_2024_1522744,20240926,1
2023_2024_1522744,20240927,1
2023_2024_1522744,20240930,1
2023_2024_1522744,20241001,1
2023_2024_1522744,20241002,1
2023_2024_943312,20240828,1
2023_2024_943312,20240829,1
2023_2024_943312,20240830,1
2023_2024_1520828,20240916,1
2023_2024_1520828,20240917,1
2023_2024_1520828,20240918,1
2023_2024_1520828,20240919,1
2023_2024_1520828,20240920,1
2023_2024_1520828,20240923,1
2023_2024_1520828,20240924,1
2023_2024_1520828,20240925,1
2023_2024_1548629,20240908,1
2023_2024_1548629,20240915,1
2023_2024_1548629,20240922,1
2023_2024_1548629,20240929,1
2023_2024_1530095,20240928,1
2023_2024_1530095,20240929,1
2023_2024_1529133,20240922,1
2023_2024_1521652,20240906,1
2023_2024_1522611,20241104,1
2023_2024_1522611,20241105,1
2023_2024_1522611,20241106,1
2023_2024_1522611,20241107,1
2023_2024_1522611,20241108,1
2023_2024_1530340,20240916,1
2023_2024_1530340,20240917,1
2023_2024_1520852,20241004,1
2023_2024_1520852,20241007,1
2023_2024_1522547,20241014,1
2023_2024_1522547,20241029,1
2023_2024_1522547,20241030,1
2023_2024_1522547,20241031,1
2023_2024_1522991,20241005,1
2023_2024_1522991,20241006,1
2023_2024_1522991,20241019,1
2023_2024_1522991,20241020,1
2023_2024_1522991,20241026,1
2023_2024_1522991,20241027,1
2023_2024_1522991,20241101,1
2023_2024_1522991,20241102,1
2023_2024_1522991,20241103,1
2023_2024_1522991,20241109,1
2023_2024_1522999,20241005,1
2023_2024_1522999,20241006,1
2023_2024_1522589,20241008,1
2023_2024_1522589,20241009,1
2023_2024_1522210,20241015,1
2023_2024_1522210,20241016,1
2023_2024_1522210,20241017,1
2023_2024_1522210,20241018,1
2023_2024_1522210,20241021,1
2023_2024_1522210,20241022,1
2023_2024_1522210,20241023,1
2023_2024_1522210,20241024,1
2023_2024_1522210,20241025,1
2023_2024_1522210,20241028,1
2023_2024_1522210,20241029,1
2023_2024_1522210,20241030,1
2023_2024_1522210,20241031,1
2023_2024_1522210,20241104,1
2023_2024_1522210,20241105,1
2023_2024_1522210,20241106,1
2023_2024_1522210,20241107,1
2023_2024_1522210,20241108,1
2023_2024_1529358,20240901,1
2023_2024_1529358,20240907,1
2023_2024_1529358,20240908,1
2023_2024_1529358,20240914,1
2023_2024_1529358,20240915,1
2023_2024_1529358,20240921,1
2023_2024_1529358,20240922,1
2023_2024_1529358,20240928,1
2023_2024_1529358,20240929,1
2023_2024_1529358,20241005,1
2023_2024_1529358,20241006,1
2023_2024_1529358,20241012,1
2023_2024_1529358,20241013,1
2023_2024_1529358,20241019,1
2023_2024_1529358,20241020,1
2023_2024_1529358,20241026,1
2023_2024_1529358,20241027,1
2023_2024_1529358,20241101,1
2023_2024_1529358,20241102,1
2023_2024_1529358,20241103,1
2023_2024_1529358,20241109,1
2023_2024_1512909,20240904,1
2023_2024_1520817,20241014,1
2023_2024_1520811,20241001,1
2023_2024_1520811,20241002,1
2023_2024_1520811,20241003,1
2023_2024_1530338,20240918,1
2023_2024_1530338,20240919,1
2023_2024_1530338,20240920,1
2023_2024_1530338,20240923,1
2023_2024_1530338,20240924,1
2023_2024_1530338,20240925,1
2023_2024_1152819,20240831,1
2023_2024_1521595,20240912,1
2023_2024_1521595,20240913,1
2023_2024_1521595,20240916,1
2023_2024_1521595,20240917,1
2023_2024_1521595,20240918,1
2023_2024_1521595,20240919,1
2023_2024_1521595,20240920,1
2023_2024_1521595,20240923,1
2023_2024_1521595,20240924,1
2023_2024_1521595,20240925,1
2023_2024_1521595,20240926,1
2023_2024_1521595,20240927,1
2023_2024_1521595,20240930,1
2023_2024_1521595,20241001,1
2023_2024_1521595,20241002,1
2023_2024_1521595,20241003,1
2023_2024_1521595,20241004,1
2023_2024_1521595,20241007,1
2023_2024_1521595,20241008,1
2023_2024_1521595,20241009,1
2023_2024_1521595,20241010,1
2023_2024_1521595,20241011,1
2023_2024_1521595,20241014,1
2023_2024_1521595,20241015,1
2023_2024_1521595,20241016,1
2023_2024_1521595,20241017,1
2023_2024_1521595,20241018,1
2023_2024_1521595,20241021,1
2023_2024_1521595,20241022,1
2023_2024_1521595,20241023,1
2023_2024_1521595,20241024,1
2023_2024_1521595,20241025,1
2023_2024_1529708,20240901,1
2023_2024_1529708,20240907,1
2023_2024_1529708,20240908,1
2023_2024_1529708,20240914,1
2023_2024_1529708,20240915,1
2023_2024_1529708,20240921,1
2023_2024_1529708,20240922,1
2023_2024_1529708,20240928,1
2023_2024_1529708,20240929,1
2023_2024_1529708,20241005,1
2023_2024_1529708,20241006,1
2023_2024_1529708,20241012,1
2023_2024_1529708,20241013,1
2023_2024_1529708,20241019,1
2023_2024_1529708,20241020,1
2023_2024_1529708,20241026,1
2023_2024_1529708,20241027,1
2023_2024_1529708,20241101,1
2023_2024_1529708,20241102,1
2023_2024_1529708,20241103,1
2023_2024_1529708,20241109,1
2023_2024_1522154,20240906,1
2023_2024_941507,20240831,1
2023_2024_1522483,20241004,1
2023_2024_1522483,20241007,1
2023_2024_1522483,20241008,1
2023_2024_1522483,20241009,1
2023_2024_1522483,20241010,1
2023_2024_1522483,20241011,1
2023_2024_1522483,20241029,1
2023_2024_1522483,20241030,1
2023_2024_1522483,20241031,1
2023_2024_1513022,20240902,1
2023_2024_1513022,20240903,1
2023_2024_1513022,20240904,1
2023_2024_1513022,20240905,1
2023_2024_1513022,20240906,1
2023_2024_1513022,20240909,1
2023_2024_1513022,20240910,1
2023_2024_1513022,20240911,1
2023_2024_1513022,20240912,1
2023_2024_1513022,20240913,1
2023_2024_1513022,20240916,1
2023_2024_1513022,20240917,1
2023_2024_1513022,20240918,1
2023_2024_1513022,20240919,1
2023_2024_1513022,20240920,1
2023_2024_1513022,20240923,1
2023_2024_1513022,20240924,1
2023_2024_1513022,20240925,1
2023_2024_1513022,20240926,1
2023_2024_1513022,20240927,1
2023_2024_1513022,20240930,1
2023_2024_1513022,20241001,1
2023_2024_1513022,20241002,1
2023_2024_1513022,20241003,1
2023_2024_1513022,20241004,1
2023_2024_1513022,20241007,1
2023_2024_1513022,20241008,1
2023_2024_1513022,20241009,1
2023_2024_1513022,20241010,1
2023_2024_1513022,20241011,1
2023_2024_1513022,20241014,1
2023_2024_1513022,20241015,1
2023_2024_1513022,20241016,1
2023_2024_1513022,20241017,1
2023_2024_1513022,20241018,1
2023_2024_1513022,20241021,1
2023_2024_1513022,20241022,1
2023_2024_1513022,20241023,1
2023_2024_1513022,20241024,1
2023_2024_1513022,20241025,1
2023_2024_1513022,20241028,1
2023_2024_1513022,20241029,1
2023_2024_1513022,20241030,1
2023_2024_1513022,20241031,1
2023_2024_1513022,20241104,1
2023_2024_1513022,20241105,1
2023_2024_1513022,20241106,1
2023_2024_1513022,20241107,1
2023_2024_1513022,20241108,1
2023_2024_1513428,20240901,1
2023_2024_1513428,20240908,1
2023_2024_1513428,20240914,1
2023_2024_1513428,20240921,1
2023_2024_1513428,20240922,1
2023_2024_1513428,20240928,1
2023_2024_1513428,20240929,1
2023_2024_1513428,20241005,1
2023_2024_1513428,20241006,1
2023_2024_1513428,20241012,1
2023_2024_1513428,20241013,1
2023_2024_1513428,20241019,1
2023_2024_1513428,20241020,1
2023_2024_1513428,20241026,1
2023_2024_1513428,20241027,1
2023_2024_1513428,20241101,1
2023_2024_1513428,20241102,1
2023_2024_1513428,20241103,1
2023_2024_1513428,20241109,1
2023_2024_1522989,20240921,1
2023_2024_1522989,20240922,1
2023_2024_1522537,20240902,1
2023_2024_1522537,20240903,1
2023_2024_1522537,20240904,1
2023_2024_1522537,20240905,1
2023_2024_1522537,20240906,1
2023_2024_1522537,20240909,1
2023_2024_1522537,20240910,1
2023_2024_1522537,20240911,1
2023_2024_1522537,20240912,1
2023_2024_1522537,20240913,1
2023_2024_1522537,20240916,1
2023_2024_1522537,20240917,1
2023_2024_1522537,20240918,1
2023_2024_1522537,20240919,1
2023_2024_1522537,20240920,1
2023_2024_1522537,20240923,1
2023_2024_1522537,20240924,1
2023_2024_1522537,20240925,1
2023_2024_1522537,20240926,1
2023_2024_1522537,20240927,1
2023_2024_1522537,20240930,1
2023_2024_1522537,20241001,1
2023_2024_1522537,20241002,1
2023_2024_1522537,20241003,1
2023_2024_1522537,20241004,1
2023_2024_1522537,20241007,1
2023_2024_1522537,20241008,1
2023_2024_1522537,20241009,1
2023_2024_1522537,20241010,1
2023_2024_1522537,20241011,1
2023_2024_1522537,20241014,1
2023_2024_1522537,20241015,1
2023_2024_1522537,20241016,1
2023_2024_1522537,20241017,1
2023_2024_1522537,20241018,1
2023_2024_1522537,20241021,1
2023_2024_1522537,20241022,1
2023_2024_1522537,20241023,1
2023_2024_1522537,20241024,1
2023_2024_1522537,20241025,1
2023_2024_1522537,20241028,1
2023_2024_1522537,20241029,1
2023_2024_1522537,20241030,1
2023_2024_1522537,20241031,1
2023_2024_1522537,20241104,1
2023_2024_1522537,20241105,1
2023_2024_1522537,20241106,1
2023_2024_1522537,20241107,1
2023_2024_1522537,20241108,1
2023_2024_1522888,20241014,1
2023_2024_1522888,20241015,1
2023_2024_1522888,20241016,1
2023_2024_1522888,20241017,1
2023_2024_1522888,20241018,1
2023_2024_1522888,20241021,1
2023_2024_1522888,20241022,1
2023_2024_1522888,20241023,1
2023_2024_1522888,20241024,1
2023_2024_1522888,20241025,1
2023_2024_1521283,20240909,1
2023_2024_1521283,20240910,1
2023_2024_1512768,20240902,1
2023_2024_1512768,20240903,1
2023_2024_1512768,20240904,1
2023_2024_1512768,20240905,1
2023_2024_1512768,20240906,1
2023_2024_1512768,20240909,1
2023_2024_1512768,20240910,1
2023_2024_1512768,20240911,1
2023_2024_1512768,20240912,1
2023_2024_1512768,20240913,1
2023_2024_1512768,20240916,1
2023_2024_1512768,20240917,1
2023_2024_1512768,20240918,1
2023_2024_1512768,20240919,1
2023_2024_1512768,20240920,1
2023_2024_1512768,20240923,1
2023_2024_1512768,20240924,1
2023_2024_1512768,20240925,1
2023_2024_1512768,20240926,1
2023_2024_1512768,20240927,1
2023_2024_1512768,20240930,1
2023_2024_1512768,20241001,1
2023_2024_1512768,20241002,1
2023_2024_1512768,20241003,1
2023_2024_1512768,20241004,1
2023_2024_1512768,20241007,1
2023_2024_1512768,20241008,1
2023_2024_1512768,20241009,1
2023_2024_1512768,20241010,1
2023_2024_1512768,20241011,1
2023_2024_1512768,20241014,1
2023_2024_1512768,20241015,1
2023_2024_1512768,20241016,1
2023_2024_1512768,20241017,1
2023_2024_1512768,20241018,1
2023_2024_1512768,20241021,1
2023_2024_1512768,20241022,1
2023_2024_1512768,20241023,1
2023_2024_1512768,20241024,1
2023_2024_1512768,20241025,1
2023_2024_1512768,20241028,1
2023_2024_1512768,20241029,1
2023_2024_1512768,20241030,1
2023_2024_1512768,20241031,1
2023_2024_1512768,20241104,1
2023_2024_1512768,20241105,1
2023_2024_1512768,20241106,1
2023_2024_1512768,20241107,1
2023_2024_1512768,20241108,1
2023_2024_1520784,20240926,1
2023_2024_1520784,20240927,1
2023_2024_1520784,20240930,1
2023_2024_943441,20240831,1
2023_2024_1522651,20240916,1
2023_2024_1522651,20240917,1
2023_2024_1522651,20240918,1
2023_2024_1522651,20240919,1
2023_2024_1522651,20240920,1
2023_2024_1522651,20240923,1
2023_2024_1522651,20240924,1
2023_2024_1522651,20240925,1
2023_2024_1520840,20240906,1
2023_2024_945670,20240826,1
2023_2024_945670,20240827,1
2023_2024_945670,20240828,1
2023_2024_945670,20240829,1
2023_2024_945670,20240830,1
2023_2024_1521431,20241004,1
2023_2024_1521431,20241007,1
2023_2024_1152909,20240831,1
2023_2024_945876,20240831,1
2023_2024_1513463,20240901,1
2023_2024_1513463,20240907,1
2023_2024_1513463,20240908,1
2023_2024_1513463,20240914,1
2023_2024_1513463,20240915,1
2023_2024_1513463,20240921,1
2023_2024_1513463,20240922,1
2023_2024_1513463,20240928,1
2023_2024_1513463,20240929,1
2023_2024_1513463,20241005,1
2023_2024_1513463,20241006,1
2023_2024_1513463,20241012,1
2023_2024_1513463,20241013,1
2023_2024_1513463,20241019,1
2023_2024_1513463,20241020,1
2023_2024_1513463,20241026,1
2023_2024_1513463,20241027,1
2023_2024_1513463,20241101,1
2023_2024_1513463,20241102,1
2023_2024_1513463,20241103,1
2023_2024_1513463,20241109,1
2023_2024_1513393,20240928,1
2023_2024_1513393,20240929,1
2023_2024_1521326,20241104,1
2023_2024_1521326,20241105,1
2023_2024_1521326,20241106,1
2023_2024_1521326,20241107,1
2023_2024_1521326,20241108,1
2023_2024_1529743,20240901,1
2023_2024_1529743,20241005,1
2023_2024_1529743,20241006,1
2023_2024_1529743,20241012,1
2023_2024_1529743,20241013,1
2023_2024_1520851,20241001,1
2023_2024_1520851,20241002,1
2023_2024_1520851,20241003,1
2023_2024_1542297,20240912,1
2023_2024_1542297,20240916,1
2023_2024_1542297,20240917,1
2023_2024_1542297,20240918,1
2023_2024_1542297,20240919,1
2023_2024_1542297,20240923,1
2023_2024_1542297,20240924,1
2023_2024_1542297,20240925,1
2023_2024_1542297,20240926,1
2023_2024_1542297,20240930,1
2023_2024_1542297,20241001,1
2023_2024_1542297,20241002,1
2023_2024_1542297,20241003,1
2023_2024_1513011,20240902,1
2023_2024_1513011,20240903,1
2023_2024_1513011,20240904,1
2023_2024_1513011,20240905,1
2023_2024_1513011,20240906,1
2023_2024_1513011,20240909,1
2023_2024_1513011,20240910,1
2023_2024_1513011,20240911,1
2023_2024_1513011,20240912,1
2023_2024_1513011,20240913,1
2023_2024_1513011,20240916,1
2023_2024_1513011,20240917,1
2023_2024_1513011,20240918,1
2023_2024_1513011,20240919,1
2023_2024_1513011,20240920,1
2023_2024_1513011,20240923,1
2023_2024_1513011,20240924,1
2023_2024_1513011,20240925,1
2023_2024_1513011,20240926,1
2023_2024_1513011,20240927,1
2023_2024_1513011,20240930,1
2023_2024_1513011,20241001,1
2023_2024_1513011,20241002,1
2023_2024_1513011,20241003,1
2023_2024_1513011,20241004,1
2023_2024_1513011,20241007,1
2023_2024_1513011,20241008,1
2023_2024_1513011,20241009,1
2023_2024_1513011,20241010,1
2023_2024_1513011,20241011,1
2023_2024_1513011,20241014,1
2023_2024_1513011,20241015,1
2023_2024_1513011,20241016,1
2023_2024_1513011,20241017,1
2023_2024_1513011,20241018,1
2023_2024_1513011,20241021,1
2023_2024_1513011,20241022,1
2023_2024_1513011,20241023,1
2023_2024_1513011,20241024,1
2023_2024_1513011,20241025,1
2023_2024_1513011,20241028,1
2023_2024_1513011,20241029,1
2023_2024_1513011,20241030,1
2023_2024_1513011,20241031,1
2023_2024_1513011,20241104,1
2023_2024_1513011,20241105,1
2023_2024_1513011,20241106,1
2023_2024_1513011,20241107,1
2023_2024_1513011,20241108,1
2023_2024_1522694,20241007,1
2023_2024_1522694,20241008,1
2023_2024_1522694,20241009,1
2023_2024_1522694,20241010,1
2023_2024_1522694,20241011,1
2023_2024_1153031,20240826,1
2023_2024_1153031,20240827,1
2023_2024_1153031,20240828,1
2023_2024_1153031,20240829,1
2023_2024_1153031,20240830,1
2023_2024_1530072,20240907,1
2023_2024_1530072,20240908,1
2023_2024_1530072,20240914,1
2023_2024_1530072,20240915,1
2023_2024_1530072,20240921,1
2023_2024_1530072,20240922,1
2023_2024_1530072,20240928,1
2023_2024_1530072,20240929,1
2023_2024_1513406,20240901,1
2023_2024_1513406,20240907,1
2023_2024_1513406,20240908,1
2023_2024_1513406,20240914,1
2023_2024_1513406,20240915,1
2023_2024_1513406,20240921,1
2023_2024_1513406,20240922,1
2023_2024_1513406,20240928,1
2023_2024_1513406,20240929,1
2023_2024_1513406,20241005,1
2023_2024_1513406,20241006,1
2023_2024_1513406,20241012,1
2023_2024_1513406,20241013,1
2023_2024_1513406,20241019,1
2023_2024_1513406,20241020,1
2023_2024_1513406,20241026,1
2023_2024_1513406,20241027,1
2023_2024_1513406,20241101,1
2023_2024_1513406,20241102,1
2023_2024_1513406,20241103,1
2023_2024_1513406,20241109,1
2023_2024_1541369,20241109,1
2023_2024_1529645,20240901,1
2023_2024_1529645,20240907,1
2023_2024_1529645,20240908,1
2023_2024_1529645,20240914,1
2023_2024_1529645,20240915,1
2023_2024_1513209,20240902,1
2023_2024_1513209,20240903,1
2023_2024_1513209,20240904,1
2023_2024_1513209,20240905,1
2023_2024_1513209,20240906,1
2023_2024_1513209,20240909,1
2023_2024_1513209,20240910,1
2023_2024_1513209,20240911,1
2023_2024_1513209,20240912,1
2023_2024_1513209,20240913,1
2023_2024_1513209,20240916,1
2023_2024_1513209,20240917,1
2023_2024_1513209,20240918,1
2023_2024_1513209,20240919,1
2023_2024_1513209,20240920,1
2023_2024_1513209,20240923,1
2023_2024_1513209,20240924,1
2023_2024_1513209,20240925,1
2023_2024_1513209,20240926,1
2023_2024_1513209,20240927,1
2023_2024_1513209,20240930,1
2023_2024_1513209,20241001,1
2023_2024_1513209,20241002,1
2023_2024_1513209,20241003,1
2023_2024_1513209,20241004,1
2023_2024_1513209,20241007,1
2023_2024_1513209,20241008,1
2023_2024_1513209,20241009,1
2023_2024_1513209,20241010,1
2023_2024_1513209,20241011,1
2023_2024_1513209,20241014,1
2023_2024_1513209,20241015,1
2023_2024_1513209,20241016,1
2023_2024_1513209,20241017,1
2023_2024_1513209,20241018,1
2023_2024_1513209,20241021,1
2023_2024_1513209,20241022,1
2023_2024_1513209,20241023,1
2023_2024_1513209,20241024,1
2023_2024_1513209,20241025,1
2023_2024_1513209,20241028,1
2023_2024_1513209,20241029,1
2023_2024_1513209,20241030,1
2023_2024_1513209,20241031,1
2023_2024_1513209,20241104,1
2023_2024_1513209,20241105,1
2023_2024_1513209,20241106,1
2023_2024_1513209,20241107,1
2023_2024_1513209,20241108,1
2023_2024_1520857,20241014,1
2023_2024_943791,20240827,1
2023_2024_943791,20240828,1
2023_2024_943791,20240829,1
2023_2024_943791,20240830,1
2023_2024_1520901,20241008,1
2023_2024_1520901,20241009,1
2023_2024_1522138,20241028,1
2023_2024_1522138,20241029,1
2023_2024_1522138,20241030,1
2023_2024_1522138,20241031,1
2023_2024_1522138,20241104,1
2023_2024_1522138,20241105,1
2023_2024_1522138,20241106,1
2023_2024_1522138,20241107,1
2023_2024_1522138,20241108,1
2023_2024_1520827,20240902,1
2023_2024_1520827,20240903,1
2023_2024_1520827,20240904,1
2023_2024_1520827,20240905,1
2023_2024_1520827,20240906,1
2023_2024_1520827,20240909,1
2023_2024_1520827,20240910,1
2023_2024_1520827,20240911,1
2023_2024_1520827,20240912,1
2023_2024_1520827,20240913,1
2023_2024_930699,20240826,1
2023_2024_930699,20240827,1
2023_2024_930699,20240828,1
2023_2024_930699,20240829,1
2023_2024_930699,20240830,1
2023_2024_1530100,20241019,1
2023_2024_1530100,20241020,1
2023_2024_1530100,20241026,1
2023_2024_1530100,20241027,1
2023_2024_1530100,20241101,1
2023_2024_1530100,20241102,1
2023_2024_1530100,20241103,1
2023_2024_1530100,20241109,1
